Start Time, Mon Oct 16 2023 10:14:18 GMT+0100 (BST)
Energy calibration,  Offset: -0.3439140022, Slope: 0.6775230169, Quadratic: 8.387880257e-8
Live Time (s), 586551.55
Real Time (s), 588791.75
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
820, 555.2814287432662, 541
821, 555.9590894891601, 490
822, 556.6367504028115, 464
823, 557.3144114842205, 485
824, 557.9920727333872, 522
825, 558.6697341503115, 461
826, 559.3473957349933, 494
827, 560.0250574874327, 478
828, 560.7027194076297, 529
829, 561.3803814955844, 491
830, 562.0580437512966, 542
831, 562.7357061747665, 578
832, 563.413368765994, 568
833, 564.0910315249791, 531
834, 564.7686944517218, 514
835, 565.4463575462221, 486
836, 566.12402080848, 469
837, 566.8016842384956, 501
838, 567.4793478362685, 517
839, 568.1570116017992, 477
840, 568.8346755350876, 542
841, 569.5123396361336, 503
842, 570.190003904937, 526
843, 570.8676683414982, 508
844, 571.545332945817, 527
845, 572.2229977178933, 479
846, 572.9006626577273, 514
847, 573.5783277653188, 482
848, 574.2559930406679, 495
849, 574.9336584837748, 464
850, 575.611324094639, 499
851, 576.288989873261, 444
852, 576.9666558196407, 495
853, 577.6443219337779, 504
854, 578.3219882156725, 465
855, 578.9996546653249, 493
856, 579.677321282735, 505
857, 580.3549880679026, 528
858, 581.0326550208277, 527
859, 581.7103221415106, 565
860, 582.387989429951, 1193
861, 583.065656886149, 2990
862, 583.7433245101046, 2898
863, 584.4209923018178, 1051
864, 585.0986602612887, 484
865, 585.7763283885172, 488
866, 586.4539966835032, 480
867, 587.1316651462469, 433
868, 587.8093337767482, 478
869, 588.4870025750071, 438
870, 589.1646715410234, 496
871, 589.8423406747975, 451
872, 590.5200099763292, 451
873, 591.1976794456185, 452
874, 591.8753490826654, 475
875, 592.5530188874699, 471
876, 593.230688860032, 485
877, 593.9083590003518, 475
878, 594.586029308429, 449
879, 595.263699784264, 487
880, 595.9413704278564, 456
881, 596.6190412392066, 504
882, 597.2967122183143, 480
883, 597.9743833651796, 470
884, 598.6520546798026, 484
885, 599.3297261621832, 461
886, 600.0073978123213, 484
887, 600.6850696302171, 463
888, 601.3627416158705, 491
889, 602.0404137692815, 487
890, 602.7180860904499, 453
891, 603.3957585793761, 467
892, 604.07343123606, 460
893, 604.7511040605013, 494
894, 605.4287770527003, 447
895, 606.1064502126569, 477
896, 606.7841235403712, 453
897, 607.461797035843, 479
898, 608.1394706990724, 705
899, 608.8171445300594, 2318
900, 609.494818528804, 4289
901, 610.1724926953063, 2598
902, 610.850167029566, 771
903, 611.5278415315835, 456
904, 612.2055162013586, 446
905, 612.8831910388913, 464
906, 613.5608660441815, 472
907, 614.2385412172293, 489
908, 614.9162165580349, 440
909, 615.593892066598, 445
910, 616.2715677429185, 462
911, 616.9492435869969, 469
